,assetCode,confidenceValue
7493,APLE.N,0.00566804874688
7494,APO.N,0.0114197200164
7495,APOG.O,0.0111357783899
7496,APOL.O,0.00712845101953
7497,AR.N,0.00525537040085
7498,ARCC.O,0.00972726661712
7499,ARCO.N,0.00233801361173
7500,ARE.N,0.00525789428502
7501,ARI.N,0.00424459762871
7502,ARIA.O,0.0326589904726
7503,ARMK.N,0.00486894510686
7504,AROC.N,0.00859354715794
7505,ARR.N,0.00292535126209
7506,ARRS.O,-0.00133083341643
7507,ARW.N,0.00922769587487
7508,ASB.N,0.00624736305326
7509,ASH.N,0.00718880537897
7510,ASML.O,0.00843026768416
7511,ASNA.O,0.0134007735178
7512,ASX.N,0.00714844744653
7513,ATHM.N,0.0101145524532
7514,ATHN.O,0.00604842696339
7515,ATI.N,0.0152092156932
7516,ATO.N,0.00558643788099
7517,ATR.N,0.00495449919254
7518,ATSG.O,0.00516181532294
7519,ATU.N,0.0149099705741
7520,ATVI.O,0.0076869064942
7521,AU.N,0.0204965099692
7522,AUO.N,0.0124901821837
7523,AUY.N,0.0135592343286
7524,AVA.N,0.00871206168085
7525,AVB.N,0.00626076571643
7526,AVP.N,0.00400589499623
7527,AVT.N,0.00444747786969
7528,AVXS.O,0.00114675657824
7529,AVY.N,0.00642242655158
7530,AWH.N,0.00408136751503
7531,AWI.N,0.010113004595
7532,AWK.N,0.00613224413246
7533,AXDX.O,0.0133472355083
7534,AXL.N,0.00366818439215
7535,AXON.N,0.0199985131621
7536,AXP.N,0.0117355352268
7537,AXS.N,0.00196962663904
7538,AXTA.N,0.0140225039795
7539,AYR.N,0.0109989224002
7540,AZN.N,0.0136202303693
7541,AZO.N,0.00322571862489
7542,AZPN.O,0.00299281813204
7543,BA.N,0.00512408930808
7544,BABA.N,0.00637789163738
7545,BABY.O,0.000219253823161
7546,BAC.N,0.00566331110895
7547,BAH.N,0.00718539301306
7548,BAK.N,-0.0072447033599
7549,BAM.N,0.0048262430355
7550,BANC.N,0.0177134275436
7551,BANR.O,0.00204900838435
7552,BAX.N,0.00491121038795
7553,BBBY.O,0.0186778828502
7554,BBD.N,0.00213096477091
7555,BBL.N,0.0108174141496
7556,BBRY.O,0.0113932071254
7557,BBT.N,0.00726886186749
7558,BBVA.N,0.00598776619881
7559,BBY.N,0.00246742740273
7560,BC.N,0.00805669557303
7561,BCC.N,0.0106182424352
7562,BCE.N,0.00674207042903
7563,BCO.N,0.00600914098322
7564,BCR.N,0.00448598992079
7565,BCS.N,0.011558230035
7566,BDC.N,0.00809931568801
7567,BDN.N,0.0035032145679
7568,BDX.N,0.0120196985081
7569,BEAV.O,0.00965555943549
7570,BECN.O,0.00725648552179
7571,BEL.N,0.00767517928034
7572,BEN.N,0.014236128889
7573,BERY.N,0.00642585474998
7574,BETR.N,0.0107612190768
7575,BFb.N,0.00822834763676
7576,BG.N,0.0103604532778
7577,BGC.N,0.0106066921726
7578,BGCP.O,0.00439247209579
7579,BGG.N,0.0126899471506
7580,BGS.N,0.00466023944318
7581,BHE.N,0.0038460996002
7582,BHI.N,0.00299128284678
7583,BHP.N,0.00267153372988
7584,BID.N,0.0119792306796
7585,BIDU.O,0.012033761479
7586,BIG.N,0.0136769609526
7587,BIIB.O,0.0106291538104
7588,BITA.N,0.0217680297792
7589,BJRI.O,0.01004909724
7590,BK.N,0.00667903386056
7591,BKD.N,0.0211752913892
7592,BKE.N,0.0139166684821
7593,BKH.N,0.00573263224214
7594,BKS.N,0.0125272767618
7595,BKU.N,0.0104928659275
7596,BLD.N,0.00731323007494
7597,BLDR.O,0.0165445245802
7598,BLK.N,0.00533937383443
7599,BLKB.O,0.0122474031523
7600,BLL.N,0.00388797838241
7601,BLMN.O,0.00822135061026
7602,BLOX.N,0.0033090217039
7603,BLUE.O,0.0576704144478
7604,BMCH.O,0.0146916331723
7605,BMO.N,0.00561907794327
7606,BMRN.O,0.0163641236722
7607,BMS.N,0.00344202853739
7608,BMY.N,0.0125820720568
7609,BNS.N,0.00709848012775
7610,BOFI.O,0.00688741914928
7611,BOX.N,0.00858217477798
7612,BP.N,0.00773345306516
7613,BPFH.O,0.00717988144606
7614,BPL.N,0.00474332086742
7615,BPMC.O,0.00226863287389
7616,BPOP.O,0.00860675051808
7617,BR.N,0.011159488
7618,BRCD.O,0.0169618092477
7619,BRFS.N,0.0129381297156
7620,BRKR.O,0.0109310513362
7621,BRKS.O,0.0052087046206
7622,BRKb.N,0.0075593246147
7623,BRO.N,0.00822182185948
7624,BRX.N,0.00407455209643
7625,BSAC.N,0.00779016502202
7626,BSBR.N,0.00564280617982
7627,BSFT.O,0.0136435767636
7628,BSMX.N,0.0098277144134
7629,BSX.N,0.011895284988
7630,BT.N,0.0118693849072
7631,BTE.N,0.0126928957179
7632,BTG.A,-8.68942588568e-05
7633,BUD.N,-0.000182176940143
7634,BUFF.O,0.00146170519292
7635,BURL.N,0.00908707082272
7636,BVN.N,0.00588694680482
7637,BW.N,0.00672558508813
7638,BWA.N,0.00767933484167
7639,BWLD.O,0.00785743165761
7640,BWP.N,0.00649531558156
7641,BWXT.N,0.00329972989857
7642,BX.N,0.0140475155786
7643,BXMT.N,0.00499270297587
7644,BXP.N,0.0116751575842
7645,BXS.N,0.00621105544269
7646,BYD.N,0.00980304460973
7647,C.N,0.00652546994388
7648,CA.O,0.0111456541345
7649,CAA.N,0.0111435605213
7650,CAB.N,0.00230977591127
7651,CAG.N,-0.00118875992484
7652,CAH.N,0.0114549519494
7653,CAJ.N,0.00465896073729
7654,CAKE.O,0.00275694951415
7655,CAL.N,0.00520116556436
7656,CALD.O,0.00900521595031
7657,CALM.O,0.00898133125156
7658,CAR.O,0.0091182840988
7659,CASY.O,0.00944897718728
7660,CAT.N,0.00646098516881
7661,CATM.O,0.000949600711465
7662,CATY.O,0.00881143007427
7663,CAVM.O,0.0126925809309
7664,CB.N,0.00440902076662
7665,CBD.N,0.00689414609224
7666,CBG.N,0.00943820551038
7667,CBI.N,0.00636843312532
7668,CBL.N,0.0123730758205
7669,CBM.N,0.0125324996188
7670,CBOE.O,0.00689046178013
7671,CBPX.N,0.00846219807863
7672,CBRL.O,0.010783537291
7673,CBS.N,0.00948259979486
7674,CBSH.O,0.00642550550401
7675,CBT.N,0.00699280854315
7676,CC.N,0.00965295545757
7677,CCC.N,0.00190784828737
7678,CCE.N,0.00795354880393
7679,CCI.N,0.00662746373564
7680,CCJ.N,0.00930261611938
7681,CCK.N,0.0091294599697
7682,CCL.N,0.0103040290996
7683,CCOI.O,0.00508851837367
7684,CCP.N,0.00918700546026
7685,CCU.N,0.00404751952738
7686,CDE.N,0.0173748098314
7687,CDK.O,0.00858523417264
7688,CDNS.O,0.00403197202832
7689,CDW.O,0.00682982802391
7690,CE.N,0.00691280793399
7691,CELG.O,0.0108015136793
7692,CENTA.O,0.00522487517446
7693,CERN.O,0.00877432152629
7694,CF.N,0.0210186466575
7695,CFFN.O,0.0062543740496
7696,CFG.N,0.00633035413921
7697,CFR.N,0.00167837180197
7698,CFX.N,0.00834775064141
7699,CG.O,0.00980193167925
7700,CGNX.O,0.00587018858641
7701,CHD.N,0.0133347054943
7702,CHFC.O,0.00690375082195
7703,CHK.N,0.00404820777476
7704,CHKP.O,0.00562927406281
7705,CHL.N,0.00990279298276
7706,CHMT.N,0.00259576272219
7707,CHRS.O,0.0059296246618
7708,CHRW.O,0.00922734383494
7709,CHS.N,0.00470136851072
7710,CHSP.N,0.00514736492187
7711,CHTR.O,0.0106721036136
7712,CHU.N,0.00143107119948
7713,CI.N,0.0103369969875
7714,CIB.N,0.00470368005335
7715,CIEN.N,0.0128412758932
7716,CIG.N,0.00919609796256
7717,CIM.N,0.0065511809662
7718,CINF.O,0.00150693394244
7719,CIT.N,0.0045867273584
7720,CL.N,0.00606221519411
7721,CLB.N,0.00196094764397
7722,CLC.N,0.00795968901366
7723,CLGX.N,0.00684091914445
7724,CLH.N,0.00995375122875
7725,CLI.N,0.00695564504713
7726,CLNY.N,0.00946512632072
7727,CLR.N,0.00800832733512
7728,CLVS.O,0.0218845717609
7729,CLX.N,0.009436708875
7730,CM.N,0.00545597914606
7731,CMA.N,0.00229053944349
7732,CMC.N,0.00932681467384
7733,CMCSA.O,0.00585939735174
7734,CME.O,0.00152175594121
7735,CMG.N,0.0113630304113
7736,CMI.N,0.00254377676174
7737,CMO.N,0.00816784333438
7738,CMP.N,0.0113790398464
7739,CMS.N,0.00689100474119
7740,CNC.N,0.0138980681077
7741,CNHI.N,0.00478535704315
7742,CNI.N,0.00842866208404
7743,CNK.N,0.00172845646739
7744,CNO.N,0.00825114175677
7745,CNP.N,0.00700217206031
7746,CNQ.N,0.00187769951299
7747,CNSL.O,0.007014721632
7748,COF.N,0.0078165223822
7749,COG.N,0.0260185189545
7750,COH.N,0.00782452244312
7751,COL.N,0.00683822948486
7752,COLB.O,0.00622300617397
7753,COLM.O,0.000721594318748
7754,COMM.O,0.00424134917557
7755,CONE.O,0.000911991111934
7756,COO.N,0.00452109146863
7757,COP.N,0.0108321690932
7758,COR.N,0.0013576624915
7759,COST.O,0.00547199044377
7760,COT.N,0.0102227199823
7761,COTY.N,0.00975248776376
7762,CP.N,0.0094392830506
7763,CPA.N,0.00258648162708
7764,CPB.N,0.00587359722704
7765,CPE.N,0.0122519852594
7766,CPG.N,0.0172977522016
7767,CPHD.O,0.0104144914076
7768,CPL.N,0.00531277246773
7769,CPRT.O,0.00643679313362
7770,CPT.N,0.00760574359447
7771,CRAY.O,0.0151360584423
7772,CREE.O,0.0125654665753
7773,CRH.N,0.00934486929327
7774,CRI.N,0.00622734148055
7775,CRL.N,0.0135803604499
7776,CRM.N,0.000794517807662
7777,CRS.N,0.0121248001233
7778,CRTO.O,0.00980770029128
7779,CRUS.O,0.00480860378593
7780,CRZO.O,0.0113048544154
7781,CS.N,0.00918398331851
7782,CSAL.O,0.00564713589847
7783,CSCO.O,0.0107381911948
7784,CSGS.O,0.00954900309443
7785,CSII.O,0.00599180720747
7786,CSIQ.O,-2.14520841837e-05
7787,CSL.N,0.00818714965135
7788,CSOD.O,0.0216728039086
7789,CSRA.N,0.00830672960728
7790,CST.N,0.00538233760744
7791,CSX.O,0.00385712552816
7792,CTAS.O,0.00563884340227
7793,CTB.N,0.00875498447567
7794,CTL.N,0.00668228045106
7795,CTLT.N,0.0121838739142
7796,CTRE.O,0.00749933160841
7797,CTRP.O,0.00514141563326
7798,CTSH.O,0.00672315899283
7799,CTXS.O,0.00740589480847
7800,CUBE.N,0.00502333603799
7801,CUDA.N,0.00700345262885
7802,CUK.N,0.00820773281157
7803,CUZ.N,0.0418741628528
7804,CVA.N,0.0069848401472
7805,CVBF.O,0.00820340961218
7806,CVE.N,-0.00123935122974
7807,CVG.N,0.00703896395862
7808,CVI.N,0.00223404774442
7809,CVLT.O,0.00873972382396
7810,CVRR.N,0.00688417069614
7811,CVS.N,0.00733735226095
7812,CVX.N,0.00647758599371
7813,CWEI.N,-0.00117341289297
7814,CWT.N,0.0024751429446
7815,CX.N,0.00239066686481
7816,CXO.N,0.00712292548269
7817,CXP.N,0.00342888757586
7818,CY.O,0.0153251094744
7819,CYBR.O,0.0204118229449
7820,CYH.N,0.0278177186847
7821,CYNO.O,0.00711609516293
7822,CYS.N,0.00583688821644
7823,CZR.O,0.023742813617
7824,CZZ.N,0.000810385216027
7825,D.N,0.00465077161789
7826,DAL.N,0.00581388454884
7827,DAN.N,0.00979845505208
7828,DAR.N,0.00970960967243
7829,DATA.N,0.0168218351901
7830,DB.N,0.0103610847145
7831,DBD.N,0.0203637517989
7832,DCI.N,0.00529673974961
7833,DCT.N,0.00577947869897
7834,DD.N,0.00522095244378
7835,DDC.N,0.00845209136605
7836,DDD.N,0.0255063511431
7837,DDS.N,0.0161867067218
7838,DE.N,0.00463091116399
7839,DEA.N,0.000638757832348
7840,DECK.N,0.0140758929774
7841,DEI.N,0.00719480589032
7842,DENN.O,0.00578815676272
7843,DEO.N,0.0101898470894
7844,DEPO.O,0.0147939706221
7845,DF.N,0.00370104052126
7846,DFS.N,0.0100138578564
7847,DFT.N,0.0010517751798
7848,DG.N,0.0110020106658
7849,DGI.N,0.00545819383115
7850,DGX.N,0.00777481496334
7851,DHI.N,0.00999018643051
7852,DHR.N,0.0069369059056
7853,DIS.N,0.00554469507188
7854,DISCA.O,0.0169815979898
7855,DISCK.O,0.0173842944205
7856,DISH.O,0.00205936143175
7857,DKS.N,0.00388783682138
7858,DLB.N,0.00881663616747
7859,DLPH.N,0.0133804520592
7860,DLR.N,0.0043549342081
7861,DLTH.O,0.00118158524856
7862,DLTR.O,0.00725207850337
7863,DLX.N,0.00872799102217
7864,DNKN.O,0.00547604449093
7865,DNOW.N,0.00746783707291
7866,DNR.N,0.0328882560134
7867,DO.N,-0.000194347463548
7868,DOC.N,0.00923492293805
7869,DOV.N,0.0159863606095
7870,DOW.N,0.00546359736472
7871,DOX.O,0.00463424064219
7872,DPLO.N,0.00982895214111
7873,DPZ.N,0.0021744822152
7874,DRE.N,0.0046827448532
7875,DRH.N,0.00429666228592
7876,DRI.N,0.00535294879228
7877,DRQ.N,0.010188922286
7878,DSW.N,0.00558887887746
7879,DTE.N,0.00673962011933
7880,DUK.N,0.00569890905172
7881,DV.N,0.00479163136333
7882,DVA.N,0.00788248237222
7883,DVMT.N,0.0024188645184
7884,DVN.N,0.0108280843124
7885,DXCM.O,0.0085831945762
7886,DY.N,0.00413872487843
7887,DYN.N,0.0121167385951
7888,E.N,0.00695957988501
7889,EA.O,0.0100403567776
7890,EAT.N,0.00660056900233
7891,EBAY.O,0.00655164383352
7892,EBIX.O,0.00723505951464
7893,EBR.N,0.00588993076235
7894,EBS.N,0.0204809121788
7895,EC.N,0.00107817631215
7896,ECA.N,0.00214661937207
7897,ECHO.O,0.00709194503725
7898,ECL.N,0.00924773607403
7899,ECR.N,0.020907972008
7900,ED.N,0.00763227697462
7901,EDR.N,0.00683879107237
7902,EDU.N,0.0040172599256
7903,EEFT.O,0.00445911288261
7904,EEP.N,0.00461148098111
7905,EFII.O,0.0187715888023
7906,EFX.N,0.00534481275827
7907,EGHT.O,0.0096704736352
7908,EGN.N,0.0155372740701
7909,EGO.N,0.00417577940971
7910,EGRX.O,0.0126973735169
7911,EIGI.O,0.0134895248339
7912,EIX.N,0.00539088528603
7913,EL.N,0.00787696428597
7914,ELGX.O,0.0119581883773
7915,ELLI.N,0.010163731873
7916,ELP.N,0.00495054759085
7917,ELS.N,0.00330966711044
7918,ELY.N,0.0113152610138
7919,EME.N,0.0103371459991
7920,EMN.N,0.00758360233158
7921,EMR.N,0.0137378340587
7922,ENB.N,0.0030294880271
7923,ENDP.O,0.0191576182842
7924,ENH.N,0.00252951961011
7925,ENIA.N,0.00349619239569
7926,ENIC.N,0.00361547991633
7927,ENLC.N,0.00297263171524
7928,ENLK.N,0.0040867170319
7929,ENR.N,0.00987788569182
7930,ENSG.O,0.0103039937094
7931,ENT.O,0.0224215984344
7932,ENTG.O,0.0171081312001
7933,EOG.N,0.00752700399607
7934,EPAM.N,0.0128333000466
7935,EPAY.O,0.0113130481914
7936,EPC.N,0.00661632046103
7937,EPD.N,0.00672268215567
7938,EPE.N,0.0125355375931
7939,EPR.N,0.00775368604809
7940,EQC.N,0.00542176887393
7941,EQIX.O,0.00456292647868
7942,EQR.N,0.00530060939491
7943,EQT.N,0.0176033265889
7944,EQY.N,0.00727710779756
7945,ERF.N,0.0104445014149
7946,ERIC.O,0.0488608591259
7947,ERII.O,0.0135056516156
7948,ERJ.N,0.0073749711737
7949,ES.N,0.00430558249354
7950,ESND.O,0.0171412006021
7951,ESNT.N,0.00124476756901
7952,ESRT.N,0.00867265369743
7953,ESRX.O,0.00334359612316
7954,ESS.N,0.0101995961741
7955,ESV.N,0.00268711941317
7956,ETE.N,0.0149222398177
7957,ETFC.O,0.00889808405191
7958,ETN.N,0.0115995844826
7959,ETP.N,0.0123514281586
7960,ETR.N,0.00707795843482
7961,ETSY.O,0.00848132744431
7962,EURN.N,0.00519565306604
7963,EV.N,0.0109831979498
7964,EVER.N,0.00457126181573
7965,EVH.N,0.00677105598152
7966,EVHC.N,0.00293258251622
7967,EVR.N,0.00625411048532
7968,EW.N,0.00827726814896
7969,EWBC.O,0.00594580639154
7970,EXAS.O,0.00712284166366
7971,EXC.N,0.00605797115713
7972,EXEL.O,0.0189281143248
7973,EXLS.O,0.00920526031405
7974,EXP.N,0.00263481494039
7975,EXPD.O,0.00757724046707
7976,EXPE.O,0.000884945504367
7977,EXPR.N,0.00519213173538
7978,EXR.N,0.00263145053759
7979,F.N,0.0108248563483
7980,FAF.N,0.00486513506621
7981,FANG.O,-0.000222334638238
7982,FAST.O,0.0151663823053
7983,FB.O,0.00648095551878
7984,FBHS.N,0.011757270433
7985,FBP.N,0.0100224716589
7986,FBR.N,0.00800048280507
7987,FCAU.N,0.0107863470912
7988,FCEa.N,0.0103068528697
7989,FCF.N,0.0100116208196
7990,FCH.N,0.0068488214165
7991,FCPT.N,0.00428620912135
7992,FCX.N,0.0236445106566
7993,FDC.N,0.00471447594464
7994,FDS.N,0.00861170701683
7995,FDX.N,0.00787042547017
7996,FE.N,0.00536795053631
7997,FET.N,0.000360383652151
7998,FEYE.O,0.0251567214727
7999,FFBC.O,0.00952477473766
8000,FFIV.O,0.00953263230622
8001,FGEN.O,0.0188074447215
8002,FHN.N,0.00856818817556
8003,FI.N,0.0100891645998
8004,FIG.N,0.00584494322538
8005,FII.N,0.0158978439867
8006,FINL.O,0.0120324818417
8007,FIS.N,0.00833467766643
8008,FISV.O,0.00634730793536
8009,FIT.N,0.0137959150597
8010,FITB.O,0.00259753409773
8011,FIVE.O,0.01486894954
8012,FIVN.O,0.011496138759
8013,FIX.N,0.00924150645733
8014,FIZZ.O,-0.000533108599484
8015,FL.N,0.00476905889809
8016,FLEX.O,0.00565924681723
8017,FLIR.O,0.0105386897922
8018,FLO.N,0.00300528760999
8019,FLOW.N,0.0246817097068
8020,FLR.N,0.00952167902142
8021,FLS.N,0.0169983059168
8022,FLT.N,0.00388242211193
8023,FMBI.O,0.00930178817362
8024,FMC.N,0.00514177326113
8025,FMSA.N,0.00166966486722
8026,FMX.N,0.00765376072377
8027,FN.N,0.0168751478195
8028,FNB.N,0.00460861902684
8029,FNF.N,0.00517927668989
8030,FNGN.O,0.0184699594975
8031,FNSR.O,0.00960727408528
8032,FNV.N,0.00971617456526
8033,FOE.N,0.0121132386848
8034,FOLD.O,0.0136275561526
8035,FORM.O,0.0130118923262
8036,FOSL.O,0.0105773704126
8037,FOX.O,0.00648553296924
8038,FOXA.O,0.00302714668214
8039,FPRX.O,0.0156666710973
8040,FR.N,0.0109388409182
8041,FRC.N,0.00791817437857
8042,FRGI.O,-0.00418995600194
8043,FRO.N,0.00101966131479
8044,FRT.N,0.00395077466965
8045,FSIC.N,0.00931078009307
8046,FSLR.O,0.000557081773877
8047,FSM.N,0.0146495820954
8048,FSP.A,0.0075513785705
8049,FSS.N,0.00531490519643
8050,FTI.N,0.00322475191206
8051,FTK.N,0.0136365210637
8052,FTNT.O,0.0242364704609
8053,FTV.N,0.010192874819
8054,FUL.N,0.00939993653446
8055,FULT.O,0.00566531624645
8056,FWRD.O,0.00663473736495
8057,G.N,0.00941065326333
8058,GATX.N,0.00777828507125
8059,GBCI.O,0.00897807721049
8060,GBT.O,0.0216428227723
8061,GBX.N,0.0043896054849
8062,GCI.N,0.0201976634562
8063,GCO.N,0.00380509067327
8064,GCP.N,0.0126593867317
8065,GD.N,0.00841833651066
8066,GDDY.N,0.00336402468383
8067,GDOT.N,0.000616949982941
8068,GE.N,0.0100772101432
8069,GEL.N,0.00708961486816
8070,GEO.N,0.00245891371742
8071,GFI.N,0.0211521238089
8072,GG.N,0.0084933899343
8073,GGAL.O,0.00231304112822
8074,GGB.N,-0.000795416999608
8075,GGG.N,0.0084161683917
8076,GHL.N,0.0062135560438
8077,GIII.O,0.0198230519891
8078,GIL.N,0.0100111886859
8079,GILD.O,0.012163692154
8080,GIMO.N,0.0100983139127
8081,GIS.N,0.00737969856709
8082,GKOS.N,0.0157771743834
8083,GLNG.O,0.00514776259661
8084,GLOG.N,-0.00604123156518
8085,GLPI.O,0.00333245936781
8086,GLW.N,0.00601528491825
8087,GM.N,0.00840079877526
8088,GME.N,0.0211467891932
8089,GMED.N,0.0073226634413
8090,GNC.N,0.00612269435078
8091,GNRC.N,0.013009048067
8092,GNTX.O,0.00590708944947
8093,GNW.N,0.0059473561123
8094,GOGO.O,0.0123369013891
8095,GOLD.O,0.015466994606
8096,GOOG.O,0.00390235614032
8097,GOOGL.O,0.00542849674821
8098,GOV.O,0.0118873855099
8099,GPC.N,0.0131545746699
8100,GPI.N,0.00583537109196
8101,GPK.N,0.00655319169164
8102,GPN.N,0.0135791962966
8103,GPOR.O,0.00867051351815
8104,GPRE.O,0.00883512757719
8105,GPRO.O,0.0205914601684
8106,GPS.N,0.00233342964202
8107,GRA.N,0.0134349903092
8108,GRFS.O,0.0105831334367
8109,GRMN.O,0.00677971262485
8110,GRPN.O,0.0111353425309
8111,GRUB.N,0.0109100854024
8112,GS.N,0.00152341509238
8113,GSAT.A,0.0212231203914
8114,GSK.N,0.0096607869491
8115,GSM.O,0.0155774401501
8116,GT.O,0.00885807070881
8117,GTE.A,0.000228406395763
8118,GTLS.O,0.00657473597676
8119,GWB.N,0.00829550996423
8120,GWPH.O,0.00599115900695
8121,GWR.N,0.0066976705566
8122,GWRE.N,0.0103898383677
8123,GWW.N,0.00813886430115
8124,GXP.N,0.00462829973549
8125,H.N,0.00895635318011
8126,HA.O,0.0126823885366
8127,HAE.N,0.0095305070281
8128,HAIN.O,0.00601732358336
8129,HAL.N,0.00206982297823
8130,HALO.O,0.0409399084747
8131,HAR.N,0.00790569372475
8132,HAS.O,0.0047570951283
8133,HASI.N,0.00137311453
8134,HAWK.O,0.00264016259462
8135,HBAN.O,0.00864572450519
8136,HBHC.O,0.00410643126816
8137,HBI.N,0.00855983700603
8138,HCA.N,0.00178203498945
8139,HCLP.N,0.00130236940458
8140,HCN.N,0.00830032955855
8141,HCP.N,0.00679027661681
8142,HCSG.O,0.012759863399
8143,HD.N,0.011596522294
8144,HDB.N,0.00461491011083
8145,HDS.O,0.00610342342407
8146,HE.N,0.00222511123866
8147,HELE.O,0.0101154195145
8148,HES.N,0.0101074809209
8149,HFC.N,0.0164229273796
8150,HIBB.O,0.00209554750472
8151,HIG.N,0.00636209268123
8152,HII.N,0.00455047935247
8153,HIMX.O,0.00905459839851
8154,HIW.N,0.00689265225083
8155,HL.N,0.00815957225859
8156,HLF.N,0.00634782761335
8157,HLS.N,0.00636800564826
8158,HLX.N,-0.00217789388262
8159,HMC.N,0.0106195453554
8160,HMHC.O,0.0131649104878
8161,HMSY.O,0.00940785743296
8162,HMY.N,0.0200505405664
8163,HNI.N,0.00399459525943
8164,HOG.N,0.0038135452196
8165,HOLI.O,0.0101607590914
8166,HOLX.O,0.00919266510755
8167,HOMB.O,0.0107273375615
8168,HON.N,0.010939781554
8169,HOPE.O,0.0117623219267
8170,HP.N,0.00503339525312
8171,HPE.N,0.00987849291414
8172,HPP.N,0.00560425315052
8173,HPQ.N,0.0180798172951
8174,HPT.O,0.00811346061528
8175,HQY.O,0.010142150335
8176,HR.N,0.00671510305256
8177,HRB.N,0.00353832822293
8178,HRC.N,0.00843824166805
8179,HRI.N,0.0238966196775
8180,HRL.N,0.00570767279714
8181,HRS.N,0.00883410219103
8182,HSBC.N,0.0067090401426
8183,HSC.N,0.0144918924198
8184,HSIC.O,0.00982703827322
8185,HSNI.O,0.00757182575762
8186,HST.N,0.00754868146032
8187,HSY.N,0.00403208099306
8188,HT.N,0.00465299654752
8189,HTA.N,0.00782314129174
8190,HTH.N,0.00376129988581
8191,HTLD.O,0.00795384403318
8192,HTZ.N,0.0416354835033
8193,HUBG.O,0.010325470008
8194,HUM.N,0.00737029593438
8195,HUN.N,0.0107537424192
8196,HW.N,0.00741662830114
8197,HWAY.O,0.00534149538726
8198,HXL.N,0.0158269144595
8199,HYH.N,0.0103752342984
8200,HZNP.O,0.0182202681899
8201,IAC.O,0.00455305445939
8202,IAG.N,0.00872486736625
8203,IART.O,0.00509325508028
8204,IBKC.O,0.00439753662795
8205,IBKR.O,0.00883066374809
8206,IBM.N,0.00760244112462
8207,IBN.N,0.0102166971192
8208,ICE.N,0.00476731266826
8209,ICLR.O,0.00949209649116
8210,ICPT.O,0.0187719427049
8211,IDA.N,0.00286733731627
8212,IDCC.O,0.00557833909988
8213,IDTI.O,0.02364808321
8214,IDXX.O,0.00825151149184
8215,IEX.N,0.0129853682593
8216,IFF.N,0.0123267481104
8217,IGT.N,-0.000444284640253
8218,IIVI.O,0.00288886530325
8219,ILG.O,0.00188008602709
8220,ILMN.O,0.0375387072563
8221,IM.N,0.00458076316863
8222,IMAX.N,0.00468400865793
8223,IMPV.N,0.0201091840863
8224,INCR.O,0.00824210699648
8225,INCY.O,0.00903698708862
8226,INFN.O,0.0119419870898
8227,INFO.O,0.00617130380124
8228,INFY.N,0.00603457167745
8229,ING.N,0.00755564961582
8230,INGR.N,0.00711884442717
8231,INN.N,0.0050625950098
8232,INOV.O,0.0107773076743
8233,INSM.O,0.0128802014515
8234,INSY.O,0.0353906527162
8235,INT.N,0.00354095734656
8236,INTC.O,0.00966158043593
8237,INTU.O,0.00730547960848
8238,INVA.O,0.0172288008034
8239,INVN.N,0.00952092837542
8240,INXN.N,0.00222692172974
8241,IONS.O,0.0445692352951
8242,IP.N,0.00519510917366
8243,IPG.N,0.00629594456404
8244,IPGP.O,0.00549098663032
8245,IPHI.N,0.0215547606349
8246,IPXL.O,0.0162585563958
8247,IR.N,0.0111580146477
8248,IRBT.O,0.00351468473673
8249,IRDM.O,0.00276657380164
8250,IRET.N,0.00665053818375
8251,IRM.N,0.0113415112719
8252,IRWD.O,0.0197541117668
8253,ISBC.O,0.00765784271061
8254,ISIL.O,0.00418569147587
8255,ISLE.O,0.00864534638822
8256,ISRG.O,0.00880497228354
8257,IT.N,0.00781994219869
8258,ITRI.O,0.00852380972356
8259,ITT.N,0.00725036393851
8260,ITUB.N,0.0047205882147
8261,ITW.N,0.00488646700978
8262,IVR.N,0.00866469554603
8263,IVZ.N,0.0123559897766
8264,JACK.O,0.00422861799598
8265,JAZZ.O,0.00937962904572
8266,JBHT.O,0.00934014189988
8267,JBL.N,0.00409699883312
8268,JBLU.O,0.00512567628175
8269,JCI.N,0.0139968590811
8270,JCOM.O,0.00966942775995
8271,JCP.N,0.0112362327054
8272,JD.O,0.0061554228887
8273,JEC.N,0.00964818056673
8274,JKHY.O,0.0093252658844
8275,JLL.N,0.0149615770206
8276,JNJ.N,0.00794159155339
8277,JNPR.N,0.0148154674098
8278,JNS.N,0.0112740462646
8279,JOY.N,0.005371295847
8280,JPM.N,0.00483051873744
8281,JUNO.O,0.0220268405974
8282,JWN.N,-0.00065733352676
8283,K.N,0.0081229545176
8284,KAR.N,0.00605784822255
8285,KATE.N,0.00640856288373
8286,KBH.N,0.009914371185
8287,KBR.N,0.00899657793343
8288,KCG.N,0.00693193729967
8289,KEP.N,0.0121890744194
8290,KEX.N,0.00998087693006
8291,KEY.N,0.00652345176786
8292,KEYS.N,0.00592012982816
8293,KFY.N,0.019473284483
8294,KGC.N,0.0121708055958
8295,KHC.O,0.00999373476952
8296,KIM.N,0.00722656957805
8297,KITE.O,0.029762301594
8298,KLAC.O,0.00585368368775
8299,KLIC.O,0.00609280634671
8300,KLXI.O,0.0137087805197
8301,KMB.N,0.00874121394008
8302,KMI.N,0.0167401172221
8303,KMT.N,0.00662513263524
8304,KMX.N,0.0130251394585
8305,KN.N,0.00620979536325
8306,KND.N,0.0162156261504
